Original_Title,Title,Main_Artist,Original_Artist,Source_Channel,Album,Genre,YouTube_URL,Cover_URL,File_Path,Possible_Duplicate
UN Village,UN Village,EXO,BAEKHYUN,BAEKHYUN,City Lights - The 1st Mini Album,kpop-gen3,https://music.youtube.com/watch?v=Nwk3Wm4IiEs,https://i.ytimg.com/vi/Nwk3Wm4IiEs/maxresdefault.jpg,EXO/City Lights - The 1st Mini Album/UN Village.mp3,False
CHEN 첸 '사월이 지나면 우리 헤어져요 (Beautiful goodbye)' MV,사월이 지나면 우리 헤어져요 (Beautiful goodbye),EXO,EXO,SMTOWN,Single,kpop-gen3,https://music.youtube.com/watch?v=JrOrlhjIYVk,https://i.ytimg.com/vi/JrOrlhjIYVk/maxresdefault.jpg,EXO/Single/CHEN 첸 '사월이 지나면 우리 헤어져요 (Beautiful goodbye)' MV.mp3,False
Moonlight Shadows,Moonlight Shadows,EXO,EXO,EXO,REVERXE - The 8th Album,kpop-gen3,https://music.youtube.com/watch?v=3ELNaiY-f0U,https://i.ytimg.com/vi/3ELNaiY-f0U/maxresdefault.jpg,EXO/REVERXE - The 8th Album/Moonlight Shadows.mp3,False
EXO-SC 세훈&찬열 '10억뷰 (1 Billion Views) (Feat. MOON)' MV,10억뷰 (1 Billion Views) (Feat. MOON),EXO,EXO,SMTOWN,Single,kpop-gen3,https://music.youtube.com/watch?v=9sLaT9eHAYQ,https://i.ytimg.com/vi/9sLaT9eHAYQ/maxresdefault.jpg,EXO/Single/EXO-SC 세훈&찬열 '10억뷰 (1 Billion Views) (Feat. MOON)' MV.mp3,False
EXO-SC 세훈&찬열 '척 (Telephone) (Feat. 10CM)' MV,척 (Telephone) (Feat. 10CM),EXO,EXO,SMTOWN,Single,kpop-gen3,https://music.youtube.com/watch?v=5Lw38CVAVxw,https://i.ytimg.com/vi/5Lw38CVAVxw/maxresdefault.jpg,EXO/Single/EXO-SC 세훈&찬열 '척 (Telephone) (Feat. 10CM)' MV.mp3,False
EXO-K 엑소케이 'WHAT IS LOVE' MV (Korean Ver.),WHAT IS LOVE,EXO,EXO,SMTOWN,Single,kpop-gen3,https://music.youtube.com/watch?v=t6fPzVNIEB0,https://i.ytimg.com/vi/t6fPzVNIEB0/maxresdefault.jpg,EXO/Single/EXO-K 엑소케이 'WHAT IS LOVE' MV (Korean Ver.).mp3,False
BAEKHYUN 백현 '놀이공원 (Amusement Park)' Live Video,놀이공원 (Amusement Park),EXO,EXO,SMTOWN,Single,kpop-gen3,https://music.youtube.com/watch?v=ufX7VluncTY,https://i.ytimg.com/vi/ufX7VluncTY/maxresdefault.jpg,EXO/Single/BAEKHYUN 백현 '놀이공원 (Amusement Park)' Live Video.mp3,False
Touch & Go,Touch & Go,EXO,EXO,EXO,REVERXE - The 8th Album,kpop-gen3,https://music.youtube.com/watch?v=vt9vwdoZ59k,https://i.ytimg.com/vi/vt9vwdoZ59k/maxresdefault.jpg,EXO/REVERXE - The 8th Album/Touch & Go.mp3,False
SING ALONG!,SING ALONG!,EXO,D.O.,D.O.,The 1st full album [BLISS],kpop-gen3,https://music.youtube.com/watch?v=10jtg4-SNF4,https://i.ytimg.com/vi/10jtg4-SNF4/maxresdefault.jpg,EXO/The 1st full album [BLISS]/SING ALONG!.mp3,False
파라다이스 Paradise,파라다이스 Paradise,EXO,EXO,EXO,DON'T FIGHT THE FEELING - Special Album,kpop-gen3,https://music.youtube.com/watch?v=YFrjy7uAS48,https://i.ytimg.com/vi/YFrjy7uAS48/maxresdefault.jpg,EXO/DON'T FIGHT THE FEELING - Special Album/파라다이스 Paradise.mp3,False
XIUMIN 시우민 'Brand New' MV,Brand New,EXO,EXO,SMTOWN,Single,kpop-gen3,https://music.youtube.com/watch?v=pU8Gu5aOWZ0,https://i.ytimg.com/vi/pU8Gu5aOWZ0/maxresdefault.jpg,EXO/Single/XIUMIN 시우민 'Brand New' MV.mp3,False
CHANYEOL 찬열 '그래도 돼 (Good Enough)' MV,그래도 돼 (Good Enough),EXO,EXO,SMTOWN,Single,kpop-gen3,https://music.youtube.com/watch?v=Ib1Bhg5ymAY,https://i.ytimg.com/vi/Ib1Bhg5ymAY/maxresdefault.jpg,EXO/Single/CHANYEOL 찬열 '그래도 돼 (Good Enough)' MV.mp3,False
DUMB (Feat. PENOMECO),DUMB (Feat. PENOMECO),EXO,"D.O., PENOMECO","D.O., PENOMECO",DUMB (Feat. PENOMECO),kpop-gen3,https://music.youtube.com/watch?v=psc3AT3OgRI,https://i.ytimg.com/vi/psc3AT3OgRI/maxresdefault.jpg,EXO/DUMB (Feat. PENOMECO)/DUMB (Feat. PENOMECO).mp3,False
"SUHO 수호 '사랑, 하자 (Let’s Love)' MV","사랑, 하자 (Let",EXO,EXO,SMTOWN,Single,kpop-gen3,https://music.youtube.com/watch?v=Ygrv55VRRas,https://i.ytimg.com/vi/Ygrv55VRRas/maxresdefault.jpg,"EXO/Single/SUHO 수호 '사랑, 하자 (Let’s Love)' MV.mp3",False
EXO 'LIGHTSABER' (EXO | STAR WARS Collaboration Project),LIGHTSABER,EXO,EXO,SMTOWN,Single,kpop-gen3,https://music.youtube.com/watch?v=ukAvTZbnN94,https://i.ytimg.com/vi/ukAvTZbnN94/sddefault.jpg,EXO/Single/EXO 'LIGHTSABER' (EXO _ STAR WARS Collaboration Project).mp3,False
[백일의 낭군님 OST Part 3] 첸 (CHEN) - 벚꽃연가 (Cherry Blossom Love Song) MV,벚꽃연가 (Cherry Blossom Love Song),EXO,EXO,Stone Music Entertainment,Single,kpop-gen3,https://music.youtube.com/watch?v=wJi2_U_rGwk,https://i.ytimg.com/vi/wJi2_U_rGwk/maxresdefault.jpg,EXO/Single/[백일의 낭군님 OST Part 3] 첸 (CHEN) - 벚꽃연가 (Cherry Blossom Love Song) MV.mp3,False
CHEN 첸 '안녕 (Hello)' MV,안녕 (Hello),EXO,EXO,SMTOWN,Single,kpop-gen3,https://music.youtube.com/watch?v=qJf8Ef4pqQk,https://i.ytimg.com/vi/qJf8Ef4pqQk/maxresdefault.jpg,EXO/Single/CHEN 첸 '안녕 (Hello)' MV.mp3,False
[MV] CHEN(첸) _ Make it count (Touch your heart(진심이 닿다) OST Part.1),CHEN(첸) Make it count (Touch your heart(진심이 닿다) OST Part.1),EXO,EXO,1theK (원더케이),Single,kpop-gen3,https://music.youtube.com/watch?v=3BmktUUL6ag,https://i.ytimg.com/vi/3BmktUUL6ag/maxresdefault.jpg,EXO/Single/[MV] CHEN(첸) _ Make it count (Touch your heart(진심이 닿다) OST Part.1).mp3,False
지나갈 테니 Been Through,지나갈 테니 Been Through,EXO,EXO,EXO,"Universe – Winter Special Album, 2017",kpop-gen3,https://music.youtube.com/watch?v=6WOzJF-7mrc,https://i.ytimg.com/vi/6WOzJF-7mrc/maxresdefault.jpg,"EXO/Universe – Winter Special Album, 2017/지나갈 테니 Been Through.mp3",False
CHEN 첸 '우리 어떻게 할까요 (Shall we?)' MV,우리 어떻게 할까요 (Shall we?),EXO,EXO,SMTOWN,Single,kpop-gen3,https://music.youtube.com/watch?v=AO1OqWwKj1A,https://i.ytimg.com/vi/AO1OqWwKj1A/maxresdefault.jpg,EXO/Single/CHEN 첸 '우리 어떻게 할까요 (Shall we?)' MV.mp3,False
CHANYEOL 찬열 'Black Out' MV,Black Out,EXO,EXO,SMTOWN,Single,kpop-gen3,https://music.youtube.com/watch?v=YI_AM-mFCNk,https://i.ytimg.com/vi/YI_AM-mFCNk/maxresdefault.jpg,EXO/Single/CHANYEOL 찬열 'Black Out' MV.mp3,False
[STATION 3] CHANYEOL 찬열 '봄 여름 가을 겨울 (SSFW)' MV,봄 여름 가을 겨울 (SSFW),EXO,EXO,SMTOWN,Single,kpop-gen3,https://music.youtube.com/watch?v=U-wDvImWXtA,https://i.ytimg.com/vi/U-wDvImWXtA/maxresdefault.jpg,EXO/Single/[STATION 3] CHANYEOL 찬열 '봄 여름 가을 겨울 (SSFW)' MV.mp3,False
CHANYEOL 찬열 'Upside Down' MV,Upside Down,EXO,EXO,SMTOWN,Single,kpop-gen3,https://music.youtube.com/watch?v=E_iAqDmSiRA,https://i.ytimg.com/vi/E_iAqDmSiRA/maxresdefault.jpg,EXO/Single/CHANYEOL 찬열 'Upside Down' MV.mp3,False
[STATION] CHANYEOL 찬열 'Tomorrow' MV,Tomorrow,EXO,SM STATION,SM STATION,Single,kpop-gen3,https://music.youtube.com/watch?v=FgEpPwzt89Y,https://i.ytimg.com/vi/FgEpPwzt89Y/maxresdefault.jpg,EXO/Single/[STATION] CHANYEOL 찬열 'Tomorrow' MV.mp3,False
Lucky,Lucky,EXO,EXO,EXO,The 1st Album 'XOXO (Kiss & Hug)' Repackage,kpop-gen3,https://music.youtube.com/watch?v=lsrVF1J4emc,https://i.ytimg.com/vi/lsrVF1J4emc/maxresdefault.jpg,EXO/The 1st Album 'XOXO (Kiss & Hug)' Repackage/Lucky.mp3,False
불공평해 Unfair,불공평해 Unfair,EXO,EXO,EXO,"SING FOR YOU - Winter Special Album, 2015",kpop-gen3,https://music.youtube.com/watch?v=nyhA7ZStGRQ,https://i.ytimg.com/vi/nyhA7ZStGRQ/maxresdefault.jpg,"EXO/SING FOR YOU - Winter Special Album, 2015/불공평해 Unfair.mp3",False
SUHO 수호 'Grey Suit' MV,Grey Suit,EXO,EXO,SMTOWN,Single,kpop-gen3,https://music.youtube.com/watch?v=u7Qdq7nffYo,https://i.ytimg.com/vi/u7Qdq7nffYo/maxresdefault.jpg,EXO/Single/SUHO 수호 'Grey Suit' MV.mp3,False
Rose,Rose,EXO,D.O.,D.O.,공감 Empathy - The 1st Mini Album,kpop-gen3,https://music.youtube.com/watch?v=AErXLo1Xud0,https://i.ytimg.com/vi/AErXLo1Xud0/maxresdefault.jpg,EXO/공감 Empathy - The 1st Mini Album/Rose.mp3,False
두근거려 Beautiful,두근거려 Beautiful,EXO,BAEKHYUN,BAEKHYUN,우리 옆집에 EXO가 산다 EXO NEXT DOOR (Original Television Soundtrack),kpop-gen3,https://music.youtube.com/watch?v=GI4GfUV09zA,https://i.ytimg.com/vi/GI4GfUV09zA/maxresdefault.jpg,EXO/우리 옆집에 EXO가 산다 EXO NEXT DOOR (Original Television Soundtrack)/두근거려 Beautiful.mp3,False
SUHO 수호 'Who Are You' MV,Who Are You,EXO,EXO,SMTOWN,Single,kpop-gen3,https://music.youtube.com/watch?v=pfUSaoOqKG8,https://i.ytimg.com/vi/pfUSaoOqKG8/maxresdefault.jpg,EXO/Single/SUHO 수호 'Who Are You' MV.mp3,False
백현 (BAEKHYUN) 'Chocolate' Live Clip,Chocolate,EXO,백현 Baekhyun,백현 Baekhyun,Single,kpop-gen3,https://music.youtube.com/watch?v=5iOfwrZhpsY,https://i.ytimg.com/vi/5iOfwrZhpsY/maxresdefault.jpg,EXO/Single/백현 (BAEKHYUN) 'Chocolate' Live Clip.mp3,False
Gravity,Gravity,EXO,EXO,EXO,DON'T MESS UP MY TEMPO - The 5th Album,kpop-gen3,https://music.youtube.com/watch?v=Zq5UNt9JQMM,https://i.ytimg.com/vi/Zq5UNt9JQMM/maxresdefault.jpg,EXO/DON'T MESS UP MY TEMPO - The 5th Album/Gravity.mp3,False
CHEN 첸 '사라지고 있어 (Last Scene)' MV,사라지고 있어 (Last Scene),EXO,EXO,SMTOWN,Single,kpop-gen3,https://music.youtube.com/watch?v=tUEraaV5inc,https://i.ytimg.com/vi/tUEraaV5inc/maxresdefault.jpg,EXO/Single/CHEN 첸 '사라지고 있어 (Last Scene)' MV.mp3,False
바래다줄게 Take You Home,바래다줄게 Take You Home,EXO,BAEKHYUN,BAEKHYUN,바래다줄게 Take You Home,kpop-gen3,https://music.youtube.com/watch?v=H6M4Nj0IgmM,https://i.ytimg.com/vi/H6M4Nj0IgmM/maxresdefault.jpg,EXO/바래다줄게 Take You Home/바래다줄게 Take You Home.mp3,False
U,U,EXO,BAEKHYUN,BAEKHYUN,Doom at Your Service (Original Television Soundtrack) Pt. 3,kpop-gen3,https://music.youtube.com/watch?v=rPhh_pfu10s,https://i.ytimg.com/vi/rPhh_pfu10s/maxresdefault.jpg,EXO/Doom at Your Service (Original Television Soundtrack) Pt. 3/U.mp3,False
닿은 순간 (Ooh La La La),닿은 순간 (Ooh La La La),EXO,EXO,EXO,DON'T MESS UP MY TEMPO - The 5th Album,kpop-gen3,https://music.youtube.com/watch?v=8l4OGw3bEto,https://i.ytimg.com/vi/8l4OGw3bEto/maxresdefault.jpg,EXO/DON'T MESS UP MY TEMPO - The 5th Album/닿은 순간 (Ooh La La La).mp3,False
Is it me?,Is it me?,EXO,BAEKHYUN,BAEKHYUN,Lovers of the Red Sky (Original Soundtrack) Part.1,kpop-gen3,https://music.youtube.com/watch?v=-4mOMnaHsIY,https://i.ytimg.com/vi/-4mOMnaHsIY/maxresdefault.jpg,EXO/Lovers of the Red Sky (Original Soundtrack) Part.1/Is it me?.mp3,False
시우민 (XIUMIN) 'Overdrop' MV,Overdrop,EXO,INB100,INB100,Single,kpop-gen3,https://music.youtube.com/watch?v=s4rG7VoGmiE,https://i.ytimg.com/vi/s4rG7VoGmiE/maxresdefault.jpg,EXO/Single/시우민 (XIUMIN) 'Overdrop' MV.mp3,False
EXO 엑소 'Lotto (Chinese Ver.)' MV,Lotto (Chinese Ver.),EXO,EXO,SMTOWN,Single,kpop-gen3,https://music.youtube.com/watch?v=y2q8ds3PwYw,https://i.ytimg.com/vi/y2q8ds3PwYw/maxresdefault.jpg,EXO/Single/EXO 엑소 'Lotto (Chinese Ver.)' MV.mp3,False
Tell Me (What Is Love),Tell Me (What Is Love),EXO,"Yoo Young Jin, D.O.","Yoo Young Jin, D.O.",Tell Me (What Is Love),kpop-gen3,https://music.youtube.com/watch?v=GNx8ymiSUm0,https://i.ytimg.com/vi/GNx8ymiSUm0/maxresdefault.jpg,EXO/Tell Me (What Is Love)/Tell Me (What Is Love).mp3,False
24/7,24/7,EXO,EXO,EXO,DON'T MESS UP MY TEMPO - The 5th Album,kpop-gen3,https://music.youtube.com/watch?v=Oth3snWRGBQ,https://i.ytimg.com/vi/Oth3snWRGBQ/maxresdefault.jpg,EXO/DON'T MESS UP MY TEMPO - The 5th Album/24_7.mp3,False
SUHO 수호 '점선면 (1 to 3)' MV,점선면 (1 to 3),EXO,EXO,SMTOWN,Single,kpop-gen3,https://music.youtube.com/watch?v=fq9rJfAOG_M,https://i.ytimg.com/vi/fq9rJfAOG_M/maxresdefault.jpg,EXO/Single/SUHO 수호 '점선면 (1 to 3)' MV.mp3,False
공중정원 Garden In The Air,공중정원 Garden In The Air,EXO,BAEKHYUN,BAEKHYUN,Our Beloved BoA #1 - SM STATION,kpop-gen3,https://music.youtube.com/watch?v=qSWMdXSdUOw,https://i.ytimg.com/vi/qSWMdXSdUOw/maxresdefault.jpg,EXO/Our Beloved BoA #1 - SM STATION/공중정원 Garden In The Air.mp3,False
Every second (나의 시간은),Every second (나의 시간은),EXO,BAEKHYUN,BAEKHYUN,Record of Youth (Original Television Soundtrack) Pt. 3,kpop-gen3,https://music.youtube.com/watch?v=9eb0n9AlhxM,https://i.ytimg.com/vi/9eb0n9AlhxM/maxresdefault.jpg,EXO/Record of Youth (Original Television Soundtrack) Pt. 3/Every second (나의 시간은).mp3,False
Winter is coming,Winter is coming,EXO,"SUHO, KIXO, NNIF, JVN, HEEJAE, KIXO, NNIF, KIXO","SUHO, KIXO, NNIF, JVN, HEEJAE, KIXO, NNIF, KIXO",Seasons of Love 0.3 : Winter is coming,kpop-gen3,https://music.youtube.com/watch?v=4dFZLgyNd2I,https://i.ytimg.com/vi/4dFZLgyNd2I/maxresdefault.jpg,EXO/Seasons of Love 0.3 _ Winter is coming/Winter is coming.mp3,False
SUHO 수호 '치즈 (Cheese) (Feat. 웬디)' MV,치즈 (Cheese) (Feat. 웬디),EXO,EXO,SMTOWN,Single,kpop-gen3,https://music.youtube.com/watch?v=BNzK0Qh-kG8,https://i.ytimg.com/vi/BNzK0Qh-kG8/maxresdefault.jpg,EXO/Single/SUHO 수호 '치즈 (Cheese) (Feat. 웬디)' MV.mp3,False
3.6.5,3.6.5,EXO,EXO,EXO,The 1st Album 'XOXO (KISS&HUG)',kpop-gen3,https://music.youtube.com/watch?v=-7uytFI2XcM,https://i.ytimg.com/vi/-7uytFI2XcM/maxresdefault.jpg,EXO/The 1st Album 'XOXO (KISS&HUG)'/3.6.5.mp3,False
첸 (CHEN) 'Broken Party' MV,Broken Party,EXO,INB100,INB100,Single,kpop-gen3,https://music.youtube.com/watch?v=JXfqzAEHJqQ,https://i.ytimg.com/vi/JXfqzAEHJqQ/maxresdefault.jpg,EXO/Single/첸 (CHEN) 'Broken Party' MV.mp3,False
Artificial Love,Artificial Love,EXO,EXO,EXO,EX'ACT - The 3rd Album,kpop-gen3,https://music.youtube.com/watch?v=4kYC8YSuAps,https://i.ytimg.com/vi/4kYC8YSuAps/maxresdefault.jpg,EXO/EX'ACT - The 3rd Album/Artificial Love.mp3,False
오아시스 (Oasis),오아시스 (Oasis),EXO,EXO,EXO,DON'T MESS UP MY TEMPO - The 5th Album,kpop-gen3,https://music.youtube.com/watch?v=8U0iKMnzu9Q,https://i.ytimg.com/vi/8U0iKMnzu9Q/maxresdefault.jpg,EXO/DON'T MESS UP MY TEMPO - The 5th Album/오아시스 (Oasis).mp3,False
Baby Don't Cry (인어의 눈물),Baby Don't Cry (인어의 눈물),EXO,EXO,EXO,The 1st Album 'XOXO (KISS&HUG)',kpop-gen3,https://music.youtube.com/watch?v=Qx1V-GRT0Fw,https://i.ytimg.com/vi/Qx1V-GRT0Fw/maxresdefault.jpg,EXO/The 1st Album 'XOXO (KISS&HUG)'/Baby Don't Cry (인어의 눈물).mp3,False
[MV] SUHO(수호) _ FOREVER (Gyeongseong Creature(경성 크리처) OST Part. 1),SUHO(수호) FOREVER (Gyeongseong Creature(경성 크리처) OST Part. 1),EXO,EXO,1theK (원더케이),Single,kpop-gen3,https://music.youtube.com/watch?v=CfpRA2bXZW8,https://i.ytimg.com/vi/CfpRA2bXZW8/maxresdefault.jpg,EXO/Single/[MV] SUHO(수호) _ FOREVER (Gyeongseong Creature(경성 크리처) OST Part. 1).mp3,False
Bite,Bite,EXO,D.O.,D.O.,"Bad Prosecutor (Original Television Soundtrack, Pt. 3)",kpop-gen3,https://music.youtube.com/watch?v=JMwP1x0N3Bo,https://i.ytimg.com/vi/JMwP1x0N3Bo/maxresdefault.jpg,"EXO/Bad Prosecutor (Original Television Soundtrack, Pt. 3)/Bite.mp3",False
내가 미쳐 Going Crazy,내가 미쳐 Going Crazy,EXO,EXO,EXO,THE WAR - The 4th Album,kpop-gen3,https://music.youtube.com/watch?v=_mAtieOz-eI,https://i.ytimg.com/vi/_mAtieOz-eI/maxresdefault.jpg,EXO/THE WAR - The 4th Album/내가 미쳐 Going Crazy.mp3,False
Be My Love (누가 봐도 우린),Be My Love (누가 봐도 우린),EXO,EXO-CBX (첸백시),EXO-CBX (첸백시),LOVE PLAYLIST 4(연애플레이리스트4) Part.1,kpop-gen3,https://music.youtube.com/watch?v=F3FFGYsvDK0,https://i.ytimg.com/vi/F3FFGYsvDK0/maxresdefault.jpg,EXO/LOVE PLAYLIST 4(연애플레이리스트4) Part.1/Be My Love (누가 봐도 우린).mp3,False
EXODUS,EXODUS,EXO,EXO,EXO,The 2nd Album ‘EXODUS’,kpop-gen3,https://music.youtube.com/watch?v=3bs4vISZrI0,https://i.ytimg.com/vi/3bs4vISZrI0/maxresdefault.jpg,EXO/The 2nd Album ‘EXODUS’/EXODUS.mp3,False
[하와유브레드 OST] SUHO 수호 'SEDANSOGU (세상에 단 하나뿐인 소중한 그대)' MV,SEDANSOGU (세상에 단 하나뿐인 소중한 그대),EXO,EXO,SMTOWN,Single,kpop-gen3,https://music.youtube.com/watch?v=VLOeU2xNgqQ,https://i.ytimg.com/vi/VLOeU2xNgqQ/maxresdefault.jpg,EXO/Single/[하와유브레드 OST] SUHO 수호 'SEDANSOGU (세상에 단 하나뿐인 소중한 그대)' MV.mp3,False
Sign,Sign,EXO,EXO,EXO,DON'T MESS UP MY TEMPO - The 5th Album,kpop-gen3,https://music.youtube.com/watch?v=5Z0wxVHScCQ,https://i.ytimg.com/vi/5Z0wxVHScCQ/maxresdefault.jpg,EXO/DON'T MESS UP MY TEMPO - The 5th Album/Sign.mp3,False
백색소음 White Noise,백색소음 White Noise,EXO,EXO,EXO,EX'ACT - The 3rd Album,kpop-gen3,https://music.youtube.com/watch?v=Xx5R6kquGVw,https://i.ytimg.com/vi/Xx5R6kquGVw/maxresdefault.jpg,EXO/EX'ACT - The 3rd Album/백색소음 White Noise.mp3,False
Black Pearl,Black Pearl,EXO,EXO,EXO,The 1st Album 'XOXO (KISS&HUG)',kpop-gen3,https://music.youtube.com/watch?v=DU6DlYTyyPk,https://i.ytimg.com/vi/DU6DlYTyyPk/maxresdefault.jpg,EXO/The 1st Album 'XOXO (KISS&HUG)'/Black Pearl.mp3,False
TENDER LOVE,TENDER LOVE,EXO,EXO,EXO,The 2nd Album Repackage ‘LOVE ME RIGHT’,kpop-gen3,https://music.youtube.com/watch?v=lGW7lAHw9Qk,https://i.ytimg.com/vi/lGW7lAHw9Qk/maxresdefault.jpg,EXO/The 2nd Album Repackage ‘LOVE ME RIGHT’/TENDER LOVE.mp3,False
What U do?,What U do?,EXO,EXO,EXO,THE WAR - The 4th Album,kpop-gen3,https://music.youtube.com/watch?v=FMPzSr8Qlts,https://i.ytimg.com/vi/FMPzSr8Qlts/maxresdefault.jpg,EXO/THE WAR - The 4th Album/What U do?.mp3,False
Stay,Stay,EXO,EXO,EXO,"Universe – Winter Special Album, 2017",kpop-gen3,https://music.youtube.com/watch?v=qlTOxShl6k8,https://i.ytimg.com/vi/qlTOxShl6k8/maxresdefault.jpg,"EXO/Universe – Winter Special Album, 2017/Stay.mp3",False
발자국 On The Snow,발자국 On The Snow,EXO,EXO,EXO,"SING FOR YOU - Winter Special Album, 2015",kpop-gen3,https://music.youtube.com/watch?v=l0VQN2X7qZU,https://i.ytimg.com/vi/l0VQN2X7qZU/maxresdefault.jpg,"EXO/SING FOR YOU - Winter Special Album, 2015/발자국 On The Snow.mp3",False
Crying out (외침),Crying out (외침),EXO,D.O.(EXO),D.O.(EXO),CART OST,kpop-gen3,https://music.youtube.com/watch?v=12rAayvI0no,https://i.ytimg.com/vi/12rAayvI0no/maxresdefault.jpg,EXO/CART OST/Crying out (외침).mp3,False
수호 (SUHO) - 나비가 날아왔어요 Butterflies in my heart Official M/V,나비가 날아왔어요 Butterflies in my heart Official,EXO,GENIE MUSIC,GENIE MUSIC,Single,kpop-gen3,https://music.youtube.com/watch?v=5TsjmyIwHy8,https://i.ytimg.com/vi/5TsjmyIwHy8/maxresdefault.jpg,EXO/Single/수호 (SUHO) - 나비가 날아왔어요 Butterflies in my heart Official M_V.mp3,False
SUHO 수호 '남극에서 온 편지 (I'll be here)' MV | 남극의 셰프 (Chef of Antarctica) OST,남극에서 온 편지 (I,EXO,EXO,EXO,Single,kpop-gen3,https://music.youtube.com/watch?v=1yljYpZ2TnM,https://i.ytimg.com/vi/1yljYpZ2TnM/maxresdefault.jpg,EXO/Single/SUHO 수호 '남극에서 온 편지 (I'll be here)' MV _ 남극의 셰프 (Chef of Antarctica) OST.mp3,False
첸 (CHEN) ‘빈 집 (Empty)’ Live Clip,빈 집 (Empty),EXO,CHEN,CHEN,Single,kpop-gen3,https://music.youtube.com/watch?v=p9rcgoPdBSY,https://i.ytimg.com/vi/p9rcgoPdBSY/maxresdefault.jpg,EXO/Single/첸 (CHEN) ‘빈 집 (Empty)’ Live Clip.mp3,False
minimal warm (She is My Type♡ X CHANYEOL) (minimal warm (취향저격 그녀 X 찬열)),minimal warm (She is My Type♡ X CHANYEOL) (minimal warm (취향저격 그녀 X 찬열)),EXO,CHANYEOL,CHANYEOL,minimal warm (She is My Type♡ X CHANYEOL),kpop-gen3,https://music.youtube.com/watch?v=yZjRRTVEnGE,https://i.ytimg.com/vi/yZjRRTVEnGE/maxresdefault.jpg,EXO/minimal warm (She is My Type♡ X CHANYEOL)/minimal warm (She is My Type♡ X CHANYEOL) (minimal warm (취향저격 그녀 X 찬열)).mp3,False
CHEN 첸 '아름다워 (Beautiful)' (심포유 Heart 4 U OST) Special Video,아름다워 (Beautiful),EXO,EXO,SMTOWN,Single,kpop-gen3,https://music.youtube.com/watch?v=iWZosIUaEqE,https://i.ytimg.com/vi/iWZosIUaEqE/maxresdefault.jpg,EXO/Single/CHEN 첸 '아름다워 (Beautiful)' (심포유 Heart 4 U OST) Special Video.mp3,False
Love you,Love you,EXO,CHEN,CHEN,Beyond:,kpop-gen3,https://music.youtube.com/watch?v=exYACWakpaI,https://i.ytimg.com/vi/exYACWakpaI/maxresdefault.jpg,EXO/Beyond_/Love you.mp3,False
메이킹 MV | 첸 (CHEN) - Heaven For You | 소방서 옆 경찰서 OST Part.3,Heaven For You | 소방서 옆 경찰서 OST Part.3,EXO,DanalEntertainment,DanalEntertainment,Single,kpop-gen3,https://music.youtube.com/watch?v=LAuPzIGzj1U,https://i.ytimg.com/vi/LAuPzIGzj1U/maxresdefault.jpg,EXO/Single/메이킹 MV _ 첸 (CHEN) - Heaven For You _ 소방서 옆 경찰서 OST Part.3.mp3,False
The Way to love myself,The Way to love myself,EXO,첸,첸,Doctor Slump (Original Television Soundtrack) Pt.3,kpop-gen3,https://music.youtube.com/watch?v=gCBdyEOuECA,https://i.ytimg.com/vi/gCBdyEOuECA/maxresdefault.jpg,EXO/Doctor Slump (Original Television Soundtrack) Pt.3/The Way to love myself.mp3,False
유성우 Lady Luck,유성우 Lady Luck,EXO,EXO,EXO,The 2nd Album ‘EXODUS’,kpop-gen3,https://music.youtube.com/watch?v=yaDOFr4RH4o,https://i.ytimg.com/vi/yaDOFr4RH4o/maxresdefault.jpg,EXO/The 2nd Album ‘EXODUS’/유성우 Lady Luck.mp3,False
첸 (CHEN) - Arcadia [Music Video],Arcadia,EXO,워너뮤직코리아 (Warner Music Korea),워너뮤직코리아 (Warner Music Korea),Single,kpop-gen3,https://music.youtube.com/watch?v=r3l58MhROqY,https://i.ytimg.com/vi/r3l58MhROqY/maxresdefault.jpg,EXO/Single/첸 (CHEN) - Arcadia [Music Video].mp3,False
이유 You,이유 You,EXO,XIUMIN,XIUMIN,이유 You,kpop-gen3,https://music.youtube.com/watch?v=u0fZ4XVzgY4,https://i.ytimg.com/vi/u0fZ4XVzgY4/maxresdefault.jpg,EXO/이유 You/이유 You.mp3,False
"[MV] SUHO(수호) - Love You More Gradually(아스라이, 더 가까이) | Missing Crown Prince 세자가 사라졌다 OST","Love You More Gradually(아스라이, 더 가까이) | Missing Crown Prince 세자가 사라졌다 OST",EXO,MUSIC&NEW 뮤직앤뉴,MUSIC&NEW 뮤직앤뉴,Single,kpop-gen3,https://music.youtube.com/watch?v=8aJTy18jxvM,https://i.ytimg.com/vi/8aJTy18jxvM/maxresdefault.jpg,"EXO/Single/[MV] SUHO(수호) - Love You More Gradually(아스라이, 더 가까이) _ Missing Crown Prince 세자가 사라졌다 OST.mp3",False
MY ANSWER,MY ANSWER,EXO,EXO,EXO,The 2nd Album ‘EXODUS’,kpop-gen3,https://music.youtube.com/watch?v=KC_nbsVUFtM,https://i.ytimg.com/vi/KC_nbsVUFtM/maxresdefault.jpg,EXO/The 2nd Album ‘EXODUS’/MY ANSWER.mp3,False
