Title,Main_Artist,Original_Artist,Album,Genre,YouTube_URL,Cover_URL,File_Path
LK Nhẫn Cưới,Mạnh Quỳnh,"Như Quỳnh, Phi Nhung, Mạnh Quỳnh",Liên Khúc Nhẫn Cưới Chồng Xa,vpop-bolero-folk,https://music.youtube.com/watch?v=rlMobwPMIcY,https://i.ytimg.com/vi/rlMobwPMIcY/maxresdefault.jpg,Mạnh Quỳnh/Liên Khúc Nhẫn Cưới Chồng Xa/LK Nhẫn Cưới.mp3
Đoạn Cuối Tình Yêu (Tân Cổ),Mạnh Quỳnh,"Phi Nhung, Mạnh Quỳnh",Tân cổ Đoạn Cuối Tình Yêu,vpop-bolero-folk,https://music.youtube.com/watch?v=wQU0TdZtZRc,https://i.ytimg.com/vi/wQU0TdZtZRc/maxresdefault.jpg,Mạnh Quỳnh/Tân cổ Đoạn Cuối Tình Yêu/Đoạn Cuối Tình Yêu (Tân Cổ).mp3
"Tân Cổ ""Ngày Tiễn Đưa""",Mạnh Quỳnh,"Mạnh Quỳnh, Phi Nhung",Nhịp Cầu Tri Âm,vpop-bolero-folk,https://music.youtube.com/watch?v=7qR-T3wM9u4,https://i.ytimg.com/vi/7qR-T3wM9u4/maxresdefault.jpg,Mạnh Quỳnh/Nhịp Cầu Tri Âm/Tân Cổ Ngày Tiễn Đưa.mp3
Tân cổ: Thành Phố Buồn,Mạnh Quỳnh,"Phi Nhung, Mạnh Quỳnh",Giấc Mơ Cánh Cò,vpop-bolero-folk,https://music.youtube.com/watch?v=TUxNox36yG4,https://i.ytimg.com/vi/TUxNox36yG4/maxresdefault.jpg,Mạnh Quỳnh/Giấc Mơ Cánh Cò/Tân cổ_ Thành Phố Buồn.mp3
Lấy Chồng Xứ Lạ,Mạnh Quỳnh,"Phi Nhung, Kim Tử Long, Mạnh Quỳnh",Lấy Chồng Xứ Lạ,vpop-bolero-folk,https://music.youtube.com/watch?v=ujNTN82xTo8,https://i.ytimg.com/vi/ujNTN82xTo8/maxresdefault.jpg,Mạnh Quỳnh/Lấy Chồng Xứ Lạ/Lấy Chồng Xứ Lạ.mp3
LK Một Mai Giã Từ Vũ Khí - Tâm Sự Người Hát Bài Quê Hương,Mạnh Quỳnh,"Mạnh Quỳnh, Quang Lê, Đan Nguyên, Ngọc Ngữ",Một Mai Giã Từ Vũ Khí,vpop-bolero-folk,https://music.youtube.com/watch?v=qhv7aSpRz5c,https://i.ytimg.com/vi/qhv7aSpRz5c/maxresdefault.jpg,Mạnh Quỳnh/Một Mai Giã Từ Vũ Khí/LK Một Mai Giã Từ Vũ Khí - Tâm Sự Người Hát Bài Quê Hương.mp3
Tân Cổ: Ngày Buồn,Mạnh Quỳnh,"Phi Nhung, Mạnh Quỳnh",Nếu Chúng Mình Cách Trở,vpop-bolero-folk,https://music.youtube.com/watch?v=ECEua4flYH4,https://i.ytimg.com/vi/ECEua4flYH4/maxresdefault.jpg,Mạnh Quỳnh/Nếu Chúng Mình Cách Trở/Tân Cổ_ Ngày Buồn.mp3
Mùa Xuân Xa Quê,Mạnh Quỳnh,"Hoài Linh, Mạnh Quỳnh",Tết Thương,vpop-bolero-folk,https://music.youtube.com/watch?v=d-T7EM6kxgc,https://i.ytimg.com/vi/d-T7EM6kxgc/maxresdefault.jpg,Mạnh Quỳnh/Tết Thương/Mùa Xuân Xa Quê.mp3
Bến Sông Chờ,Mạnh Quỳnh,Mạnh Quỳnh,Vợ Tôi,vpop-bolero-folk,https://music.youtube.com/watch?v=6RgcAH5VDZA,https://i.ytimg.com/vi/6RgcAH5VDZA/maxresdefault.jpg,Mạnh Quỳnh/Vợ Tôi/Bến Sông Chờ.mp3
Tân Cổ Đêm Cuối,Mạnh Quỳnh,"Phi Nhung, Mạnh Quỳnh",Cánh Hoa Rừng,vpop-bolero-folk,https://music.youtube.com/watch?v=CaS7f58s_Vs,https://i.ytimg.com/vi/CaS7f58s_Vs/maxresdefault.jpg,Mạnh Quỳnh/Cánh Hoa Rừng/Tân Cổ Đêm Cuối.mp3
Hành Trang Giã Từ,Mạnh Quỳnh,"Như Quỳnh, Mạnh Quỳnh",Áo Hoa: Best of Như Quỳnh 2,vpop-bolero-folk,https://music.youtube.com/watch?v=nTK0k8H_1Ow,https://i.ytimg.com/vi/nTK0k8H_1Ow/maxresdefault.jpg,Mạnh Quỳnh/Áo Hoa_ Best of Như Quỳnh 2/Hành Trang Giã Từ.mp3
Lk Nghèo,Mạnh Quỳnh,"Trường Vũ, Mạnh Quỳnh, Mạnh Đình",Nghèo,vpop-bolero-folk,https://music.youtube.com/watch?v=7uiOVeW_QXY,https://i.ytimg.com/vi/7uiOVeW_QXY/maxresdefault.jpg,Mạnh Quỳnh/Nghèo/Lk Nghèo.mp3
Lý Con Sáo Bạc Liêu,Mạnh Quỳnh,"Mạnh Quỳnh, Phi Nhung",Mẹ Về Thiên Thu,vpop-bolero-folk,https://music.youtube.com/watch?v=d27KiVQOins,https://i.ytimg.com/vi/d27KiVQOins/maxresdefault.jpg,Mạnh Quỳnh/Mẹ Về Thiên Thu/Lý Con Sáo Bạc Liêu.mp3
Mây Chiều,Mạnh Quỳnh,Mạnh Quỳnh,Chuyện Làm Dâu,vpop-bolero-folk,https://music.youtube.com/watch?v=TV25VCky4w8,https://i.ytimg.com/vi/TV25VCky4w8/maxresdefault.jpg,Mạnh Quỳnh/Chuyện Làm Dâu/Mây Chiều.mp3
Phượng Buồn & Kỷ Niệm Nào Buồn,Mạnh Quỳnh,"Mạnh Quỳnh, Như Quỳnh",Phượng Buồn,vpop-bolero-folk,https://music.youtube.com/watch?v=EUS8HCW5EGk,https://i.ytimg.com/vi/EUS8HCW5EGk/maxresdefault.jpg,Mạnh Quỳnh/Phượng Buồn/Phượng Buồn & Kỷ Niệm Nào Buồn.mp3
Tiễn Em Cuối Đường,Mạnh Quỳnh,Mạnh Quỳnh,Tiễn Em Cuối Đường,vpop-bolero-folk,https://music.youtube.com/watch?v=14w8Wd178dc,https://i.ytimg.com/vi/14w8Wd178dc/maxresdefault.jpg,Mạnh Quỳnh/Tiễn Em Cuối Đường/Tiễn Em Cuối Đường.mp3
Hoa Mười Giờ,Mạnh Quỳnh,"Mạnh Quỳnh, Đài Phương Trang",Đêm Nguyện Cầu,vpop-bolero-folk,https://music.youtube.com/watch?v=LByhtmTOaB8,https://i.ytimg.com/vi/LByhtmTOaB8/maxresdefault.jpg,Mạnh Quỳnh/Đêm Nguyện Cầu/Hoa Mười Giờ.mp3
Vợ Tôi,Mạnh Quỳnh,Mạnh Quỳnh,Vợ Tôi,vpop-bolero-folk,https://music.youtube.com/watch?v=Kpmx9-MpUUU,https://i.ytimg.com/vi/Kpmx9-MpUUU/maxresdefault.jpg,Mạnh Quỳnh/Vợ Tôi/Vợ Tôi.mp3
Thất Tình Ca,Mạnh Quỳnh,"Phi Nhung, Mạnh Quỳnh",Cánh Diều Mưa,vpop-bolero-folk,https://music.youtube.com/watch?v=MyLaeb8_kYQ,https://i.ytimg.com/vi/MyLaeb8_kYQ/maxresdefault.jpg,Mạnh Quỳnh/Cánh Diều Mưa/Thất Tình Ca.mp3
Kiếp Tằm Của Mẹ,Mạnh Quỳnh,"Mạnh Quỳnh, Phạm Tuyết Nhung, Phi Nhung",Đời Là Cát Bụi Là Ta,vpop-bolero-folk,https://music.youtube.com/watch?v=YFL3uHd2QTg,https://i.ytimg.com/vi/YFL3uHd2QTg/maxresdefault.jpg,Mạnh Quỳnh/Đời Là Cát Bụi Là Ta/Kiếp Tằm Của Mẹ.mp3
"Tân cổ ""Phương Trời Xứ Lạ""",Mạnh Quỳnh,"Hương Thủy, Mạnh Quỳnh",Thương Nhớ Cậu Hai,vpop-bolero-folk,https://music.youtube.com/watch?v=akWobe7zzu4,https://i.ytimg.com/vi/akWobe7zzu4/maxresdefault.jpg,Mạnh Quỳnh/Thương Nhớ Cậu Hai/Tân cổ Phương Trời Xứ Lạ.mp3
Đón Xuân Này Nhớ Xuân Xưa (tân cổ),Mạnh Quỳnh,"Mạnh Quỳnh, Phi Nhung",Xuân Họp Mặt,vpop-bolero-folk,https://music.youtube.com/watch?v=XZnJoBfLBmw,https://i.ytimg.com/vi/XZnJoBfLBmw/maxresdefault.jpg,Mạnh Quỳnh/Xuân Họp Mặt/Đón Xuân Này Nhớ Xuân Xưa (tân cổ).mp3
Thiệp Hồng Anh Viết Tên Em,Mạnh Quỳnh,Mạnh Quỳnh,Thiệp Hồng Anh Viết Tên Em,vpop-bolero-folk,https://music.youtube.com/watch?v=YiB-PbNepRU,https://i.ytimg.com/vi/YiB-PbNepRU/maxresdefault.jpg,Mạnh Quỳnh/Thiệp Hồng Anh Viết Tên Em/Thiệp Hồng Anh Viết Tên Em.mp3
LK Biết Đến Bao Giờ & Đêm Tiền Đồn,Mạnh Quỳnh,"Mạnh Quỳnh, Trường Vũ",Đường Về Quê Hương: Tình Khúc Lam Phương,vpop-bolero-folk,https://music.youtube.com/watch?v=ngMpNcNCFcQ,https://i.ytimg.com/vi/ngMpNcNCFcQ/maxresdefault.jpg,Mạnh Quỳnh/Đường Về Quê Hương_ Tình Khúc Lam Phương/LK Biết Đến Bao Giờ & Đêm Tiền Đồn.mp3
Ru lại câu hò,Mạnh Quỳnh,"Phi Nhung, Mạnh Quỳnh",Tình nghèo,vpop-bolero-folk,https://music.youtube.com/watch?v=br7PB_kbNM4,https://i.ytimg.com/vi/br7PB_kbNM4/maxresdefault.jpg,Mạnh Quỳnh/Tình nghèo/Ru lại câu hò.mp3
Ơn Nghĩa Sinh Thành (Tân Cổ) (feat. Xuân Mai),Mạnh Quỳnh,"Mạnh Quỳnh, Xuân Mai",Nhớ Vợ Hiền,vpop-bolero-folk,https://music.youtube.com/watch?v=xXQbCTTYowg,https://i.ytimg.com/vi/xXQbCTTYowg/maxresdefault.jpg,Mạnh Quỳnh/Nhớ Vợ Hiền/Ơn Nghĩa Sinh Thành (Tân Cổ) (feat. Xuân Mai).mp3
Lý đất giồng,Mạnh Quỳnh,"Phi Nhung, Mạnh Quỳnh",Đam Mê,vpop-bolero-folk,https://music.youtube.com/watch?v=T4R4RxMB82Y,https://i.ytimg.com/vi/T4R4RxMB82Y/maxresdefault.jpg,Mạnh Quỳnh/Đam Mê/Lý đất giồng.mp3
Nếu Biết Tình Yêu,Mạnh Quỳnh,Mạnh Quỳnh,Số Nghèo,vpop-bolero-folk,https://music.youtube.com/watch?v=c3KgJBYdf4c,https://i.ytimg.com/vi/c3KgJBYdf4c/maxresdefault.jpg,Mạnh Quỳnh/Số Nghèo/Nếu Biết Tình Yêu.mp3
Cũng Một Chữ Tình,Mạnh Quỳnh,Mạnh Quỳnh,Cũng Một Chữ Tình,vpop-bolero-folk,https://music.youtube.com/watch?v=fcb2zzyde6o,https://i.ytimg.com/vi/fcb2zzyde6o/maxresdefault.jpg,Mạnh Quỳnh/Cũng Một Chữ Tình/Cũng Một Chữ Tình.mp3
LK Trăng Về Thôn Dã - Rước Tình Về Với Quê Hương,Mạnh Quỳnh,"Như Quỳnh, Phi Nhung, Mạnh Quỳnh, Thế Sơn",Bài Ca Tết Cho Em,vpop-bolero-folk,https://music.youtube.com/watch?v=6yjh-HA9aUs,https://i.ytimg.com/vi/6yjh-HA9aUs/maxresdefault.jpg,Mạnh Quỳnh/Bài Ca Tết Cho Em/LK Trăng Về Thôn Dã - Rước Tình Về Với Quê Hương.mp3
Xuân Vắng Em,Mạnh Quỳnh,Mạnh Quỳnh,Xuân Vắng Em,vpop-bolero-folk,https://music.youtube.com/watch?v=iUMrXF-wBf4,https://i.ytimg.com/vi/iUMrXF-wBf4/maxresdefault.jpg,Mạnh Quỳnh/Xuân Vắng Em/Xuân Vắng Em.mp3
Nội Tôi,Mạnh Quỳnh,Mạnh Quỳnh,Nội Tôi,vpop-bolero-folk,https://music.youtube.com/watch?v=AjiWTlnHP3c,https://i.ytimg.com/vi/AjiWTlnHP3c/maxresdefault.jpg,Mạnh Quỳnh/Nội Tôi/Nội Tôi.mp3
Tình Cha,Mạnh Quỳnh,"Mạnh Quỳnh, Hoài Lâm",Chỉ Tại Tôi Nghèo,vpop-bolero-folk,https://music.youtube.com/watch?v=vxyV1Pyq0jY,https://i.ytimg.com/vi/vxyV1Pyq0jY/maxresdefault.jpg,Mạnh Quỳnh/Chỉ Tại Tôi Nghèo/Tình Cha.mp3
Tân Cổ-Thương Hoài Ngàn Năm,Mạnh Quỳnh,"Phi Nhung, Mạnh Quỳnh",Nếu Chúng Mình Cách Trở,vpop-bolero-folk,https://music.youtube.com/watch?v=A741oEiudz4,https://i.ytimg.com/vi/A741oEiudz4/maxresdefault.jpg,Mạnh Quỳnh/Nếu Chúng Mình Cách Trở/Tân Cổ-Thương Hoài Ngàn Năm.mp3
LK Xuân Này Con Không Về & Cám Ơn,Mạnh Quỳnh,"Như Quỳnh, Phi Nhung, Mạnh Quỳnh, Thế Sơn",Mùa Xuân Của Mẹ,vpop-bolero-folk,https://music.youtube.com/watch?v=tzdQd6JReiQ,https://i.ytimg.com/vi/tzdQd6JReiQ/maxresdefault.jpg,Mạnh Quỳnh/Mùa Xuân Của Mẹ/LK Xuân Này Con Không Về & Cám Ơn.mp3
Muộn Màng,Mạnh Quỳnh,Mạnh Quỳnh,Muộn Màng,vpop-bolero-folk,https://music.youtube.com/watch?v=HvXMVSA6wE4,https://i.ytimg.com/vi/HvXMVSA6wE4/maxresdefault.jpg,Mạnh Quỳnh/Muộn Màng/Muộn Màng.mp3
Chôn Sâu Tình Cũ,Mạnh Quỳnh,Mạnh Quỳnh,Chôn Sâu Tình Cũ,vpop-bolero-folk,https://music.youtube.com/watch?v=X5epkeB0nZg,https://i.ytimg.com/vi/X5epkeB0nZg/maxresdefault.jpg,Mạnh Quỳnh/Chôn Sâu Tình Cũ/Chôn Sâu Tình Cũ.mp3
Thiệp Hồng Anh Viết Tên Em,Mạnh Quỳnh,"Phi Nhung, Mạnh Quỳnh",Nếu Chúng Mình Cách Trở,vpop-bolero-folk,https://music.youtube.com/watch?v=DFLVav-YR48,https://i.ytimg.com/vi/DFLVav-YR48/maxresdefault.jpg,Mạnh Quỳnh/Nếu Chúng Mình Cách Trở/Thiệp Hồng Anh Viết Tên Em.mp3
Xuân Vẫn Nhớ Người,Mạnh Quỳnh,Mạnh Quỳnh,Gửi Tình Vào Xuân,vpop-bolero-folk,https://music.youtube.com/watch?v=AM9nxPQTPYE,https://i.ytimg.com/vi/AM9nxPQTPYE/maxresdefault.jpg,Mạnh Quỳnh/Gửi Tình Vào Xuân/Xuân Vẫn Nhớ Người.mp3
Hạnh phúc đơn sơ,Mạnh Quỳnh,Mạnh Quỳnh,Happy Y2K,vpop-bolero-folk,https://music.youtube.com/watch?v=meuHLrv4KME,https://i.ytimg.com/vi/meuHLrv4KME/maxresdefault.jpg,Mạnh Quỳnh/Happy Y2K/Hạnh phúc đơn sơ.mp3
Hình Bóng Quê Nhà (tân cổ),Mạnh Quỳnh,"Mạnh Quỳnh, Hương Thủy",Say,vpop-bolero-folk,https://music.youtube.com/watch?v=lur5bnXh9qQ,https://i.ytimg.com/vi/lur5bnXh9qQ/maxresdefault.jpg,Mạnh Quỳnh/Say/Hình Bóng Quê Nhà (tân cổ).mp3
Cô Hàng Xóm,Quang Lê,Quang Lê,Xin Gọi Nhau Là Cố Nhân,vpop-bolero-folk,https://music.youtube.com/watch?v=1pB160njeTw,https://i.ytimg.com/vi/1pB160njeTw/maxresdefault.jpg,Quang Lê/Xin Gọi Nhau Là Cố Nhân/Cô Hàng Xóm.mp3
Đắp Mộ Cuộc Tình,Quang Lê,"Bằng Kiều, Quang Lê, Đan Nguyên",Nhịp Cầu Tri Âm,vpop-bolero-folk,https://music.youtube.com/watch?v=Sg_p-NxBf7U,https://i.ytimg.com/vi/Sg_p-NxBf7U/maxresdefault.jpg,Quang Lê/Nhịp Cầu Tri Âm/Đắp Mộ Cuộc Tình.mp3
Sương Trắng Miền Quê Ngoại,Quang Lê,Quang Lê,Giấc Mơ Cánh Cò,vpop-bolero-folk,https://music.youtube.com/watch?v=ml8uV4oD1u8,https://i.ytimg.com/vi/ml8uV4oD1u8/maxresdefault.jpg,Quang Lê/Giấc Mơ Cánh Cò/Sương Trắng Miền Quê Ngoại.mp3
LK Duy Khánh,Quang Lê,"Quang Lê, Tường Nguyên",Con Đê Chung Tình,vpop-bolero-folk,https://music.youtube.com/watch?v=EI4oET0cfgc,https://i.ytimg.com/vi/EI4oET0cfgc/maxresdefault.jpg,Quang Lê/Con Đê Chung Tình/LK Duy Khánh.mp3
Vó Ngựa Trền Đồi Cỏ Non,Quang Lê,"Quang Lê, Ngọc Hạ",Vó Ngựa Trên Đồi Cỏ Non,vpop-bolero-folk,https://music.youtube.com/watch?v=6cCdnbyQ1cc,https://i.ytimg.com/vi/6cCdnbyQ1cc/maxresdefault.jpg,Quang Lê/Vó Ngựa Trên Đồi Cỏ Non/Vó Ngựa Trền Đồi Cỏ Non.mp3
Hình Bóng Quê Nhà,Quang Lê,"Quang Lê, Phương Mỹ Chi",Hát Trên Quê Hương 3,vpop-bolero-folk,https://music.youtube.com/watch?v=vkqTMi4MxKc,https://i.ytimg.com/vi/vkqTMi4MxKc/maxresdefault.jpg,Quang Lê/Hát Trên Quê Hương 3/Hình Bóng Quê Nhà.mp3
Sầu tím thiệp hồng,Quang Lê,"Quang Lê, Lệ Quyên",Liveshow Hát trên quê hương 1,vpop-bolero-folk,https://music.youtube.com/watch?v=_l2NfZ8nOYo,https://i.ytimg.com/vi/_l2NfZ8nOYo/maxresdefault.jpg,Quang Lê/Liveshow Hát trên quê hương 1/Sầu tím thiệp hồng.mp3
Sông Quê,Quang Lê,"Quang Lê, Phi Nhung",Hát Trên Quê Hương 3,vpop-bolero-folk,https://music.youtube.com/watch?v=NhXq_y-2uQo,https://i.ytimg.com/vi/NhXq_y-2uQo/maxresdefault.jpg,Quang Lê/Hát Trên Quê Hương 3/Sông Quê.mp3
Duyen Que,Quang Lê,"Quang Le, Ngoc Ha, Quang Le",Duyen Que,vpop-bolero-folk,https://music.youtube.com/watch?v=hbfLM4qxiRE,https://i.ytimg.com/vi/hbfLM4qxiRE/maxresdefault.jpg,Quang Lê/Duyen Que/Duyen Que.mp3
Đêm Gành Hào Nghe Điệu Hoài Lang,Quang Lê,"Quang Lê, Cẩm Ly",Xuân Phát Tài 9,vpop-bolero-folk,https://music.youtube.com/watch?v=qbf-nV0dWGU,https://i.ytimg.com/vi/qbf-nV0dWGU/maxresdefault.jpg,Quang Lê/Xuân Phát Tài 9/Đêm Gành Hào Nghe Điệu Hoài Lang.mp3
Gõ Cửa Trái Tim,Quang Lê,"Mai Thiên Vân, Quang Lê",Gõ Cửa Trái Tim,vpop-bolero-folk,https://music.youtube.com/watch?v=mwcspLOWn68,https://i.ytimg.com/vi/mwcspLOWn68/maxresdefault.jpg,Quang Lê/Gõ Cửa Trái Tim/Gõ Cửa Trái Tim.mp3
Xin Gọi Nhau Là Cố Nhân,Quang Lê,"Bằng Kiều, Quang Lê, Dan Nguyen",Lại Nhớ Người Yêu,vpop-bolero-folk,https://music.youtube.com/watch?v=LPQJDXQ7C4A,https://i.ytimg.com/vi/LPQJDXQ7C4A/maxresdefault.jpg,Quang Lê/Lại Nhớ Người Yêu/Xin Gọi Nhau Là Cố Nhân.mp3
LK Mẹ Tôi - Cám Ơn Mẹ,Quang Lê,"Quang Lê, Quách Tuấn Du, Nhiều Tác Giả",LK Mẹ Tôi - Cám Ơn Mẹ/Gánh Hàng Rong,vpop-bolero-folk,https://music.youtube.com/watch?v=LnTbd4w-3jc,https://i.ytimg.com/vi/LnTbd4w-3jc/maxresdefault.jpg,Quang Lê/LK Mẹ Tôi - Cám Ơn Mẹ_Gánh Hàng Rong/LK Mẹ Tôi - Cám Ơn Mẹ.mp3
Nối Lại Tình Xưa,Quang Lê,"Quang Lê, Lệ Quyên",Hát Trên Quê Hương 4,vpop-bolero-folk,https://music.youtube.com/watch?v=Oubf-A5YiV4,https://i.ytimg.com/vi/Oubf-A5YiV4/maxresdefault.jpg,Quang Lê/Hát Trên Quê Hương 4/Nối Lại Tình Xưa.mp3
Về đâu mái tóc người thương,Quang Lê,Quang Lê,LiveShow Duyên phận,vpop-bolero-folk,https://music.youtube.com/watch?v=MzzhiysR0kw,https://i.ytimg.com/vi/MzzhiysR0kw/maxresdefault.jpg,Quang Lê/LiveShow Duyên phận/Về đâu mái tóc người thương.mp3
Em Về Với Người,Quang Lê,"Quang Lê, Ngọc Hạ",Nối Lại Tình Xưa,vpop-bolero-folk,https://music.youtube.com/watch?v=RS5YyRHH7Jk,https://i.ytimg.com/vi/RS5YyRHH7Jk/maxresdefault.jpg,Quang Lê/Nối Lại Tình Xưa/Em Về Với Người.mp3
Người Em Vỹ Dạ,Quang Lê,Quang Lê,Quê Hương Tuổi Thơ Tôi,vpop-bolero-folk,https://music.youtube.com/watch?v=vI2g9er_Khw,https://i.ytimg.com/vi/vI2g9er_Khw/maxresdefault.jpg,Quang Lê/Quê Hương Tuổi Thơ Tôi/Người Em Vỹ Dạ.mp3
Hương Tóc Mạ Non,Quang Lê,"Quang Lê, Ha Phuong",Nỗi Buồn Hoa Phượng - Tình Khúc Thanh Sơn,vpop-bolero-folk,https://music.youtube.com/watch?v=1imKrw7H-N0,https://i.ytimg.com/vi/1imKrw7H-N0/maxresdefault.jpg,Quang Lê/Nỗi Buồn Hoa Phượng - Tình Khúc Thanh Sơn/Hương Tóc Mạ Non.mp3
Lk Nhớ Nhau Hoài & Cho Người Vào Cuộc Chiến,Quang Lê,"Quang Lê, Mai Thiên Vân",Đôi Mắt Người Xưa,vpop-bolero-folk,https://music.youtube.com/watch?v=8eUsLNd8Yac,https://i.ytimg.com/vi/8eUsLNd8Yac/maxresdefault.jpg,Quang Lê/Đôi Mắt Người Xưa/Lk Nhớ Nhau Hoài & Cho Người Vào Cuộc Chiến.mp3
LK Một Mai Giã Từ Vũ Khí - Tâm Sự Người Hát Bài Quê Hương,Quang Lê,"Mạnh Quỳnh, Quang Lê, Đan Nguyên, Ngọc Ngữ",Một Mai Giã Từ Vũ Khí,vpop-bolero-folk,https://music.youtube.com/watch?v=qhv7aSpRz5c,https://i.ytimg.com/vi/qhv7aSpRz5c/maxresdefault.jpg,Quang Lê/Một Mai Giã Từ Vũ Khí/LK Một Mai Giã Từ Vũ Khí - Tâm Sự Người Hát Bài Quê Hương.mp3
Đêm Trao Kỷ Niệm,Quang Lê,Quang Lê,Chị Đi Tìm Em,vpop-bolero-folk,https://music.youtube.com/watch?v=GwMWIlUiIqY,https://i.ytimg.com/vi/GwMWIlUiIqY/maxresdefault.jpg,Quang Lê/Chị Đi Tìm Em/Đêm Trao Kỷ Niệm.mp3
Xuân Này Con Về Mẹ Ở Đâu?,Quang Lê,Quang Lê,7000 Đêm Góp Lại,vpop-bolero-folk,https://music.youtube.com/watch?v=0Iot4MAOJgE,https://i.ytimg.com/vi/0Iot4MAOJgE/maxresdefault.jpg,Quang Lê/7000 Đêm Góp Lại/Xuân Này Con Về Mẹ Ở Đâu?.mp3
Hai Quê,Quang Lê,Quang Lê,Platinum Hai Quê,vpop-bolero-folk,https://music.youtube.com/watch?v=zgIjdaYShXo,https://i.ytimg.com/vi/zgIjdaYShXo/maxresdefault.jpg,Quang Lê/Platinum Hai Quê/Hai Quê.mp3
Áo Hoa,Quang Lê,"Quang Lê, Như Quỳnh",Platinum Hai Quê,vpop-bolero-folk,https://music.youtube.com/watch?v=0WfXJH81FQg,https://i.ytimg.com/vi/0WfXJH81FQg/maxresdefault.jpg,Quang Lê/Platinum Hai Quê/Áo Hoa.mp3
Lại Nhớ Người Yêu,Quang Lê,"Quang Lê, Tố My",Hát Trên Quê Hương 4,vpop-bolero-folk,https://music.youtube.com/watch?v=Qf2PY3qw5Uo,https://i.ytimg.com/vi/Qf2PY3qw5Uo/maxresdefault.jpg,Quang Lê/Hát Trên Quê Hương 4/Lại Nhớ Người Yêu.mp3
Ngày Xưa Anh Nói,Quang Lê,"Quang Lê, Mai Thiên Vân",Phượng Buồn,vpop-bolero-folk,https://music.youtube.com/watch?v=xR_qdA2r0m4,https://i.ytimg.com/vi/xR_qdA2r0m4/maxresdefault.jpg,Quang Lê/Phượng Buồn/Ngày Xưa Anh Nói.mp3
Chuyện Tình Sông Hương,Quang Lê,Quang Lê,Buồn Trong Kỷ Niệm,vpop-bolero-folk,https://music.youtube.com/watch?v=fOIaeAzzbvM,https://i.ytimg.com/vi/fOIaeAzzbvM/maxresdefault.jpg,Quang Lê/Buồn Trong Kỷ Niệm/Chuyện Tình Sông Hương.mp3
Tình Lúa Duyên Trăng,Quang Lê,"Ngọc Hạ, Quang Lê",Nối Lại Tình Xưa,vpop-bolero-folk,https://music.youtube.com/watch?v=MZoCDPWXz_w,https://i.ytimg.com/vi/MZoCDPWXz_w/maxresdefault.jpg,Quang Lê/Nối Lại Tình Xưa/Tình Lúa Duyên Trăng.mp3
Đập Vỡ Cây Đàn,Quang Lê,Quang Lê,Đập Vỡ Cây Đàn,vpop-bolero-folk,https://music.youtube.com/watch?v=8BfJMD7W0yI,https://i.ytimg.com/vi/8BfJMD7W0yI/maxresdefault.jpg,Quang Lê/Đập Vỡ Cây Đàn/Đập Vỡ Cây Đàn.mp3
Để Trả Lời Một Câu Hỏi,Quang Lê,"Quang Lê, Như Quỳnh",Xin Gọi Nhau Là Cố Nhân,vpop-bolero-folk,https://music.youtube.com/watch?v=KgHRAsnoCis,https://i.ytimg.com/vi/KgHRAsnoCis/maxresdefault.jpg,Quang Lê/Xin Gọi Nhau Là Cố Nhân/Để Trả Lời Một Câu Hỏi.mp3
Trời Huế Vào Thu Chưa Em & Huế Và Em,Quang Lê,"Như Quỳnh, Quang Lê",2 Đứa Giận Nhau,vpop-bolero-folk,https://music.youtube.com/watch?v=8jvBJAbp070,https://i.ytimg.com/vi/8jvBJAbp070/maxresdefault.jpg,Quang Lê/2 Đứa Giận Nhau/Trời Huế Vào Thu Chưa Em & Huế Và Em.mp3
Kẻ Ở Miền Xa,Quang Lê,Quang Lê,Kẻ Ở Miền Xa,vpop-bolero-folk,https://music.youtube.com/watch?v=8VVgZ9IUeUo,https://i.ytimg.com/vi/8VVgZ9IUeUo/maxresdefault.jpg,Quang Lê/Kẻ Ở Miền Xa/Kẻ Ở Miền Xa.mp3
Ai Ra Xứ Huế,Quang Lê,"Quang Lê, Ngọc Hạ",Xin Gọi Nhau Là Cố Nhân,vpop-bolero-folk,https://music.youtube.com/watch?v=SoHScJKhlek,https://i.ytimg.com/vi/SoHScJKhlek/maxresdefault.jpg,Quang Lê/Xin Gọi Nhau Là Cố Nhân/Ai Ra Xứ Huế.mp3
Bông Ô Môi,Quang Lê,"Quang Lê, Ha Phuong",Tình Đẹp Hậu Giang,vpop-bolero-folk,https://music.youtube.com/watch?v=e2PkA5W584E,https://i.ytimg.com/vi/e2PkA5W584E/maxresdefault.jpg,Quang Lê/Tình Đẹp Hậu Giang/Bông Ô Môi.mp3
Tương Tư Nàng Ca Sĩ,Quang Lê,Quang Lê,Áo Em Chưa Mặc Một Lần & Vòng Nhẫn Cưới,vpop-bolero-folk,https://music.youtube.com/watch?v=Pvx-LdvbNqM,https://i.ytimg.com/vi/Pvx-LdvbNqM/maxresdefault.jpg,Quang Lê/Áo Em Chưa Mặc Một Lần & Vòng Nhẫn Cưới/Tương Tư Nàng Ca Sĩ.mp3
Mùa Xuân Của Mẹ,Quang Lê,Quang Lê,Mùa Xuân Hoa Đào,vpop-bolero-folk,https://music.youtube.com/watch?v=JvO3zop5BVE,https://i.ytimg.com/vi/JvO3zop5BVE/maxresdefault.jpg,Quang Lê/Mùa Xuân Hoa Đào/Mùa Xuân Của Mẹ.mp3
